page,pagesource,title,speaker,dateposted,rated,duration,link
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,"I love being a police officer, but we need reform",Melvin Russell,Jan 2016,"RatedInspiring, Courageous",13:07,https://www.ted.com/talks/melvin_russell_i_love_being_a_police_officer_but_we_need_reform
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,4 ways we can avoid a catastrophic drought,David Sedlak,Jan 2016,"RatedInformative, Persuasive",13:37,https://www.ted.com/talks/david_sedlak_4_ways_we_can_avoid_a_catastrophic_drought
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,How to use data to make a hit TV show,Sebastian Wernicke,Jan 2016,"RatedInformative, Fascinating",12:25,https://www.ted.com/talks/sebastian_wernicke_how_to_use_data_to_make_a_hit_tv_show
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,What makes a good life? Lessons from the longest study on happiness,Robert Waldinger,Dec 2015,"RatedInspiring, Beautiful",12:46,https://www.ted.com/talks/robert_waldinger_what_makes_a_good_life_lessons_from_the_longest_study_on_happiness
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,What happens when a city runs out of room for its dead,Alison Killing,Dec 2015,"RatedInformative, Funny", 8:49,https://www.ted.com/talks/alison_killing_what_happens_when_a_city_runs_out_of_room_for_its_dead
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The exhilarating peace of freediving,Guillaume Néry,Dec 2015,"RatedFascinating, Inspiring",19:10,https://www.ted.com/talks/guillaume_nery_the_exhilarating_peace_of_freediving
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The US needs paid family leave — for the sake of its future,Jessica Shortall,Dec 2015,"RatedInformative, Courageous",15:45,https://www.ted.com/talks/jessica_shortall_how_america_fails_new_parents_and_their_babies
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The chilling aftershock of a brush with death,Jean-Paul Mari,Nov 2015,"RatedCourageous, Inspiring",15:30,https://www.ted.com/talks/jean_paul_mari_the_chilling_aftershock_of_a_brush_with_death
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The moral bias behind your search results,Andreas Ekström,Nov 2015,"RatedInformative, Persuasive", 9:18,https://www.ted.com/talks/andreas_ekstrom_the_moral_bias_behind_your_search_results
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,A boat carrying 500 refugees sunk at sea. The story of two survivors,Melissa Fleming,Nov 2015,"RatedInspiring, Beautiful",19:15,https://www.ted.com/talks/melissa_fleming_a_boat_carrying_500_refugees_sunk_at_sea_the_story_of_two_survivors
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,An Internet without screens might look like this,Tea Uglow,Oct 2015,"RatedInspiring, Informative", 8:23,https://www.ted.com/talks/tom_uglow_an_internet_without_screens_might_look_like_this
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Why medicine often has dangerous side effects for women,Alyson McGregor,Oct 2015,"RatedInformative, Persuasive",15:29,https://www.ted.com/talks/alyson_mcgregor_why_medicine_often_has_dangerous_side_effects_for_women
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The future of flying robots,Vijay Kumar,Oct 2015,"RatedInformative, Fascinating",13:09,https://www.ted.com/talks/vijay_kumar_the_future_of_flying_robots
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Why some of us don't have one true calling,Emilie Wapnick,Oct 2015,"RatedInspiring, Fascinating",12:26,https://www.ted.com/talks/emilie_wapnick_why_some_of_us_don_t_have_one_true_calling
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,How my mind came back to life — and no one knew,Martin Pistorius,Oct 2015,"RatedInspiring, Courageous",14:08,https://www.ted.com/talks/martin_pistorius_how_my_mind_came_back_to_life_and_no_one_knew
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Stunning photos of the endangered Everglades,Mac Stone,Sep 2015,"RatedBeautiful, Inspiring",19:15,https://www.ted.com/talks/mac_stone_stunning_photos_of_the_endangered_everglades
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,How to find work you love,Scott Dinsmore,Sep 2015,"RatedInspiring, Persuasive",17:47,https://www.ted.com/talks/scott_dinsmore_how_to_find_work_you_love
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Falling in love is the easy part,Mandy Len Catron,Sep 2015,"RatedBeautiful, Inspiring",13:53,https://www.ted.com/talks/mandy_len_catron_falling_in_love_is_the_easy_part
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The nerd's guide to learning everything online,John Green,Jul 2015,"RatedInspiring, Informative",18:10,https://www.ted.com/talks/john_green_the_nerd_s_guide_to_learning_everything_online
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,When to take a stand — and when to let it go,Ash Beckham,Jul 2015,"RatedInspiring, Courageous",15:35,https://www.ted.com/talks/ash_beckham_when_to_take_a_stand_and_when_to_let_it_go
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,What does my headscarf mean to you?,Yassmin Abdel-Magied,May 2015,"RatedInspiring, Informative",14:01,https://www.ted.com/talks/yassmin_abdel_magied_what_does_my_headscarf_mean_to_you
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,A moving song from women in prison for life,The Lady Lifers,May 2015,"RatedBeautiful, Courageous", 9:36,https://www.ted.com/talks/the_lady_lifers_a_moving_song_from_women_in_prison_for_life
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The best kindergarten you’ve ever seen,Takaharu Tezuka,Apr 2015,"RatedInspiring, Funny", 9:47,https://www.ted.com/talks/takaharu_tezuka_the_best_kindergarten_you_ve_ever_seen
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,My desperate journey with a human smuggler,Barat Ali Batoor,Apr 2015,"RatedCourageous, Informative",10:37,https://www.ted.com/talks/barat_ali_batoor_my_desperate_journey_with_a_human_smuggler
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Math is forever,Eduardo Sáenz de Cabezón,Apr 2015,"RatedFunny, Informative", 9:41,https://www.ted.com/talks/eduardo_saenz_de_cabezon_math_is_forever
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,The good news about PMS,Robyn Stein DeLuca,Mar 2015,"RatedInformative, Persuasive",14:44,https://www.ted.com/talks/robyn_stein_deluca_the_good_news_about_pms
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,Mar 2015,"RatedCourageous, Inspiring",19:47,https://www.ted.com/talks/vincent_cochetel_i_was_held_hostage_for_317_days_here_s_what_i_thought_about
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,How to manage for collective creativity,Linda Hill,Mar 2015,"RatedInspiring, Informative",17:17,https://www.ted.com/talks/linda_hill_how_to_manage_for_collective_creativity
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Play this word game to come up with original ideas,Shimpei Takahashi,Mar 2015,"RatedFunny, Inspiring", 5:40,https://www.ted.com/talks/shimpei_takahashi_play_this_game_to_come_up_with_original_ideas
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,What I learned as a kid in jail,Ismael Nazario,Mar 2015,"RatedInspiring, Courageous",11:23,https://www.ted.com/talks/ismael_nazario_what_i_learned_as_a_kid_in_jail
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,A love poem for lonely prime numbers,Harry Baker,Mar 2015,"RatedBeautiful, Funny",13:58,https://www.ted.com/talks/harry_baker_a_love_poem_for_lonely_prime_numbers
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,What can save the rainforest? Your used cell phone,Topher White,Mar 2015,"RatedIngenious, Inspiring", 9:30,https://www.ted.com/talks/topher_white_what_can_save_the_rainforest_your_used_cell_phone
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,How we found the worst place to park in New York City — using big data,Ben Wellington,Feb 2015,"RatedInformative, Persuasive",11:48,https://www.ted.com/talks/ben_wellington_how_we_found_the_worst_place_to_park_in_new_york_city_using_big_data
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The power of herd immunity,Romina Libster,Feb 2015,"RatedInformative, Persuasive",14:41,https://www.ted.com/talks/romina_libster_the_power_of_herd_immunity
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The little problem I had renting a house,James A. White Sr.,Feb 2015,"RatedInspiring, Courageous",13:53,https://www.ted.com/talks/james_a_white_sr_the_little_problem_i_had_renting_a_house
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Why we all need to practice emotional first aid,Guy Winch,Feb 2015,"RatedInspiring, Informative",17:24,https://www.ted.com/talks/guy_winch_the_case_for_emotional_hygiene
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The mathematics of love,Hannah Fry,Feb 2015,"RatedFunny, Informative",17:02,https://www.ted.com/talks/hannah_fry_the_mathematics_of_love
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,"10 myths about psychology, debunked",Ben Ambridge,Feb 2015,"RatedInformative, Fascinating",14:55,https://www.ted.com/talks/ben_ambridge_10_myths_about_psychology_debunked
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,Feb 2015,"RatedInformative, Inspiring",19:11,https://www.ted.com/talks/bruce_aylward_humanity_vs_ebola_the_winning_strategies_in_a_terrifying_war
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,My mother’s strange definition of empowerment,Khadija Gbla,Jan 2015,"RatedCourageous, Inspiring",18:40,https://www.ted.com/talks/khadija_gbla_my_mother_s_strange_definition_of_empowerment
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Poetry that frees the soul,Cristina Domenech,Jan 2015,"RatedBeautiful, Inspiring",12:37,https://www.ted.com/talks/cristina_domenech_poetry_that_frees_the_soul
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,"See invisible motion, hear silent sounds",Michael Rubinstein,Dec 2014,"RatedIngenious, Fascinating",13:18,https://www.ted.com/talks/michael_rubinstein_see_invisible_motion_hear_silent_sounds_cool_creepy_we_can_t_decide
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The power of believing that you can improve,Carol Dweck,Dec 2014,"RatedInspiring, Informative",10:20,https://www.ted.com/talks/carol_dweck_the_power_of_believing_that_you_can_improve
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The wonderful and terrifying implications of computers that can learn,Jeremy Howard,Dec 2014,"RatedInformative, Fascinating",19:45,https://www.ted.com/talks/jeremy_howard_the_wonderful_and_terrifying_implications_of_computers_that_can_learn
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,How to overcome our biases? Walk boldly toward them,Vernā Myers,Dec 2014,"RatedInspiring, Beautiful",17:49,https://www.ted.com/talks/verna_myers_how_to_overcome_our_biases_walk_boldly_toward_them
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The world's most boring television ... and why it's hilariously addictive,Thomas Hellum,Dec 2014,"RatedFunny, Fascinating",18:06,https://www.ted.com/talks/thomas_hellum_the_world_s_most_boring_television_and_why_it_s_hilariously_addictive
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Why some people find exercise harder than others,Emily Balcetis,Nov 2014,"RatedInformative, Inspiring",14:08,https://www.ted.com/talks/emily_balcetis_why_some_people_find_exercise_harder_than_others
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Meet the mom who started the Ice Bucket Challenge,Nancy Frates,Nov 2014,"RatedInspiring, Courageous",18:53,https://www.ted.com/talks/nancy_frates_why_my_family_started_the_als_ice_bucket_challenge_the_rest_is_history
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The career advice you probably didn’t get,Susan Colantuono,Sep 2014,"RatedInformative, Inspiring",13:57,https://www.ted.com/talks/susan_colantuono_the_career_advice_you_probably_didn_t_get
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The magic of the Amazon: A river that flows invisibly all around us,Antonio Donato Nobre,Sep 2014,"RatedFascinating, Informative",21:35,https://www.ted.com/talks/antonio_donato_nobre_the_magic_of_the_amazon_a_river_that_flows_invisibly_all_around_us
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Why a good book is a secret door,Mac Barnett,Sep 2014,"RatedFunny, Inspiring",16:59,https://www.ted.com/talks/mac_barnett_why_a_good_book_is_a_secret_door
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,How our stories cross over,Colin Grant,Sep 2014,"RatedCourageous, Beautiful",17:25,https://www.ted.com/talks/colin_grant_the_son_of_a_difficult_father
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Find your voice against gender violence,Meera Vijayann,Aug 2014,"RatedCourageous, Inspiring",13:58,https://www.ted.com/talks/meera_vijayann_find_your_voice_against_gender_violence
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,How prisons can help inmates live meaningful lives,Dan Pacholke,Aug 2014,"RatedInspiring, Informative",10:32,https://www.ted.com/talks/dan_pacholke_how_prisons_can_help_inmates_live_meaningful_lives
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Own your body's data,Talithia Williams,Aug 2014,"RatedInformative, Funny",17:03,https://www.ted.com/talks/talithia_williams_own_your_body_s_data
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Why I live in mortal dread of public speaking,Megan Washington,Aug 2014,"RatedInspiring, Courageous",12:58,https://www.ted.com/talks/megan_washington_why_i_live_in_mortal_dread_of_public_speaking
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,A tool to fix one of the most dangerous moments in surgery,Nikolai Begg,Jul 2014,"RatedIngenious, Informative", 9:21,https://www.ted.com/talks/nikolai_begg_a_tool_to_fix_one_of_the_most_dangerous_moments_in_surgery
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,When people of Muslim heritage challenge fundamentalism,Karima Bennoune,Jul 2014,"RatedCourageous, Inspiring",20:05,https://www.ted.com/talks/karima_bennoune_the_side_of_terrorism_that_doesn_t_make_headlines
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,Why I love a country that once betrayed me,George Takei,Jul 2014,"RatedInspiring, Courageous",15:58,https://www.ted.com/talks/george_takei_why_i_love_a_country_that_once_betrayed_me
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The 1s and 0s behind cyber warfare,Chris Domas,Jun 2014,"RatedInformative, Fascinating",16:45,https://www.ted.com/talks/chris_domas_the_1s_and_0s_behind_cyber_warfare
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,The DIY orchestra of the future,Ge Wang,Jun 2014,"RatedInspiring, Fascinating",17:36,https://www.ted.com/talks/ge_wang_the_diy_orchestra_of_the_future
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,Jun 2014,"RatedInformative, Persuasive",17:41,https://www.ted.com/talks/lorrie_faith_cranor_what_s_wrong_with_your_pa_w0rd
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,"What makes a word ""real""?",Anne Curzan,Jun 2014,"RatedInformative, Fascinating",17:13,https://www.ted.com/talks/anne_curzan_what_makes_a_word_real
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,"I'm not your inspiration, thank you very much",Stella Young,Jun 2014,"RatedFunny, Informative", 9:16,https://www.ted.com/talks/stella_young_i_m_not_your_inspiration_thank_you_very_much
9,https://www.ted.com/talks?event=tedx&page=9&sort=newest,"Save the oceans, feed the world!",Jackie Savitz,May 2014,"RatedInformative, Persuasive",11:10,https://www.ted.com/talks/jackie_savitz_save_the_oceans_feed_the_world
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,The smelly mystery of the human pheromone,Tristram Wyatt,May 2014,"RatedInformative, Fascinating",14:53,https://www.ted.com/talks/tristram_wyatt_the_smelly_mystery_of_the_human_pheromone
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"How to rob a bank (from the inside, that is)",William Black,May 2014,"RatedInformative, Persuasive",18:48,https://www.ted.com/talks/william_black_how_to_rob_a_bank_from_the_inside_that_is
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,A shark-deterrent wetsuit (and it's not what you think),Hamish Jolly,Apr 2014,"RatedInformative, Ingenious",12:32,https://www.ted.com/talks/hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,How I help transgender teens become who they want to be,Norman Spack,Apr 2014,"RatedInformative, Inspiring",16:53,https://www.ted.com/talks/norman_spack_how_i_help_transgender_teens_become_who_they_want_to_be
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"Your social media ""likes"" expose more than you think",Jennifer Golbeck,Apr 2014,"RatedInformative, Fascinating", 9:55,https://www.ted.com/talks/jennifer_golbeck_the_curly_fry_conundrum_why_social_media_likes_say_more_than_you_might_think
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,We're all hiding something. Let's find the courage to open up,Ash Beckham,Feb 2014,"RatedInspiring, Courageous", 9:22,https://www.ted.com/talks/ash_beckham_we_re_all_hiding_something_let_s_find_the_courage_to_open_up
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Love — you're doing it wrong,Yann Dall'Aglio,Feb 2014,"RatedInspiring, Funny",10:42,https://www.ted.com/talks/yann_dall_aglio_love_you_re_doing_it_wrong
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"Does the media have a ""duty of care""?",David Puttnam,Feb 2014,"RatedPersuasive, Informative",10:41,https://www.ted.com/talks/david_puttnam_what_happens_when_the_media_s_priority_is_profit
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,A new equation for intelligence,Alex Wissner-Gross,Feb 2014,"RatedFascinating, Informative",11:48,https://www.ted.com/talks/alex_wissner_gross_a_new_equation_for_intelligence
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"Puppies! Now that I’ve got your attention, complexity theory",Nicolas Perony,Jan 2014,"RatedInformative, Fascinating",13:45,https://www.ted.com/talks/nicolas_perony_puppies_now_that_i_ve_got_your_attention_complexity_theory
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"Robots with ""soul""",Guy Hoffman,Jan 2014,"RatedFascinating, Ingenious",17:38,https://www.ted.com/talks/guy_hoffman_robots_with_soul
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"How I learned to stop worrying and love ""useless"" art",Luke Syson,Jan 2014,"RatedFunny, Inspiring",13:11,https://www.ted.com/talks/luke_syson_how_i_learned_to_stop_worrying_and_love_useless_art
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,How to build an information time machine,Frederic Kaplan,Jan 2014,"RatedInformative, Fascinating",10:20,https://www.ted.com/talks/frederic_kaplan_how_i_built_an_information_time_machine
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Don't kill your language,Suzanne Talhouk,Jan 2014,"RatedInspiring, Beautiful",14:12,https://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Does money make you mean?,Paul Piff,Dec 2013,"RatedInformative, Inspiring",16:35,https://www.ted.com/talks/paul_piff_does_money_make_you_mean
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"Depression, the secret we share",Andrew Solomon,Dec 2013,"RatedInspiring, Courageous",29:21,https://www.ted.com/talks/andrew_solomon_depression_the_secret_we_share
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,The 4 stories we tell ourselves about death,Stephen Cave,Dec 2013,"RatedInspiring, Fascinating",15:33,https://www.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Body parts on a chip,Geraldine Hamilton,Dec 2013,"RatedFascinating, Ingenious",13:23,https://www.ted.com/talks/geraldine_hamilton_body_parts_on_a_chip
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Meet the robots for humanity,Henry Evans and Chad Jenkins,Nov 2013,"RatedInspiring, Fascinating",10:21,https://www.ted.com/talks/henry_evans_and_chad_jenkins_meet_the_robots_for_humanity
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,How the NSA betrayed the world's trust — time to act,Mikko Hypponen,Nov 2013,"RatedInformative, Persuasive",19:18,https://www.ted.com/talks/mikko_hypponen_how_the_nsa_betrayed_the_world_s_trust_time_to_act
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,A simple solution to the coming phosphorus crisis,Mohamed Hijri,Oct 2013,"RatedInformative, Persuasive",13:41,https://www.ted.com/talks/mohamed_hijri_a_simple_solution_to_the_coming_phosphorus_crisis
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Why our universe might exist on a knife-edge,Gian Giudice,Oct 2013,"RatedFascinating, Informative",14:10,https://www.ted.com/talks/gian_giudice_why_our_universe_might_exist_on_a_knife_edge
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Confessions of a depressed comic,Kevin Breel,Sep 2013,"RatedCourageous, Inspiring",11:00,https://www.ted.com/talks/kevin_breel_confessions_of_a_depressed_comic
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,What we don't understand about trust,Onora O'Neill,Sep 2013,"RatedPersuasive, Informative", 9:50,https://www.ted.com/talks/onora_o_neill_what_we_don_t_understand_about_trust
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,How technology allowed me to read,Ron McCallum,Sep 2013,"RatedInspiring, Beautiful",15:44,https://www.ted.com/talks/ron_mccallum_how_technology_allowed_me_to_read
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,A mouse. A laser beam. A manipulated memory.,Steve Ramirez and Xu Liu,Aug 2013,"RatedFascinating, Informative",15:25,https://www.ted.com/talks/steve_ramirez_and_xu_liu_a_mouse_a_laser_beam_a_manipulated_memory
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Emergency shelters made from paper,Shigeru Ban,Aug 2013,"RatedInspiring, Ingenious",11:42,https://www.ted.com/talks/shigeru_ban_emergency_shelters_made_from_paper
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,The dangers of willful blindness,Margaret Heffernan,Aug 2013,"RatedInspiring, Courageous",14:38,https://www.ted.com/talks/margaret_heffernan_the_dangers_of_willful_blindness
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,In the key of genius,Derek Paravicini and Adam Ockelford,Aug 2013,"RatedInspiring, Beautiful",19:38,https://www.ted.com/talks/derek_paravicini_and_adam_ockelford_in_the_key_of_genius
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,For argument's sake,Daniel H. Cohen,Aug 2013,"RatedInformative, Persuasive", 9:35,https://www.ted.com/talks/daniel_h_cohen_for_argument_s_sake
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Better baby care — thanks to Formula 1,Peter van Manen,Aug 2013,"RatedInspiring, Informative", 7:56,https://www.ted.com/talks/peter_van_manen_how_can_formula_1_racing_help_babies
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,Our shared condition — consciousness,John Searle,Jul 2013,"RatedInformative, Fascinating",14:59,https://www.ted.com/talks/john_searle_our_shared_condition_consciousness
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,The orchestra in my mouth,Tom Thum,Jul 2013,"RatedFascinating, Funny",11:41,https://www.ted.com/talks/tom_thum_the_orchestra_in_my_mouth
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,The big-data revolution in health care,Joel Selanikio,Jul 2013,"RatedInformative, Inspiring",16:18,https://www.ted.com/talks/joel_selanikio_the_surprising_seeds_of_a_big_data_revolution_in_healthcare
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,"How we'll resurrect the gastric brooding frog, the Tasmanian tiger",Michael Archer,Jun 2013,"RatedFascinating, Informative",17:36,https://www.ted.com/talks/michael_archer_how_we_ll_resurrect_the_gastric_brooding_frog_the_tasmanian_tiger
10,https://www.ted.com/talks?event=tedx&page=10&sort=newest,How to reduce poverty? Fix homes,Paul Pholeros,Jun 2013,"RatedInspiring, Ingenious",17:39,https://www.ted.com/talks/paul_pholeros_how_to_reduce_poverty_fix_homes
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,Bring back the woolly mammoth!,Hendrik Poinar,May 2013,"RatedInformative, Fascinating",10:22,https://www.ted.com/talks/hendrik_poinar_bring_back_the_woolly_mammoth
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,Violence against women — it's a men's issue,Jackson Katz,May 2013,"RatedInspiring, Courageous",17:40,https://www.ted.com/talks/jackson_katz_violence_against_women_it_s_a_men_s_issue
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,The economic case for preschool,Timothy Bartik,May 2013,"RatedInformative, Persuasive",15:45,https://www.ted.com/talks/timothy_bartik_the_economic_case_for_preschool
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,"Parkinson's, depression and the switch that might turn them off",Andres Lozano,Apr 2013,"RatedFascinating, Informative",15:34,https://www.ted.com/talks/andres_lozano_parkinson_s_depression_and_the_switch_that_might_turn_them_off
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,Toward a new understanding of mental illness,Thomas Insel,Apr 2013,"RatedInformative, Fascinating",13:03,https://www.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,What makes us feel good about our work?,Dan Ariely,Apr 2013,"RatedInformative, Inspiring",20:26,https://www.ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,"Watson, Jeopardy and me, the obsolete know-it-all",Ken Jennings,Apr 2013,"RatedFunny, Informative",17:52,https://www.ted.com/talks/ken_jennings_watson_jeopardy_and_me_the_obsolete_know_it_all
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,"When you're making a deal, what's going on in your brain?",Colin Camerer,Mar 2013,"RatedInformative, Fascinating",13:49,https://www.ted.com/talks/colin_camerer_neuroscience_game_theory_monkeys
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,Your brain is more than a bag of chemicals,David Anderson,Mar 2013,"RatedInformative, Fascinating",15:25,https://www.ted.com/talks/david_anderson_your_brain_is_more_than_a_bag_of_chemicals
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,A girl who demanded school,Kakenya Ntaiya,Mar 2013,"RatedInspiring, Courageous",15:16,https://www.ted.com/talks/kakenya_ntaiya_a_girl_who_demanded_school
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,"Dance, tiny robots!",Bruno Maisonnier,Feb 2013,"RatedFascinating, Beautiful", 3:09,https://www.ted.com/talks/bruno_maisonnier_dance_tiny_robots
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,How a fly flies,Michael Dickinson,Feb 2013,"RatedFascinating, Informative",15:55,https://www.ted.com/talks/michael_dickinson_how_a_fly_flies
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,Three myths about corruption,Afra Raymond,Feb 2013,"RatedCourageous, Informative",18:09,https://www.ted.com/talks/afra_raymond_three_myths_about_corruption
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,"Be an artist, right now!",Young-ha Kim,Feb 2013,"RatedInspiring, Persuasive",16:57,https://www.ted.com/talks/young_ha_kim_be_an_artist_right_now
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,Who controls the world?,James B. Glattfelder,Feb 2013,"RatedInformative, Fascinating",14:10,https://www.ted.com/talks/james_b_glattfelder_who_controls_the_world
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,"A ""self-healing"" asphalt",Erik Schlangen,Feb 2013,"RatedIngenious, Informative", 6:50,https://www.ted.com/talks/erik_schlangen_a_self_healing_asphalt
11,https://www.ted.com/talks?event=tedx&page=11&sort=newest,Take back your city with paint,Edi Rama,Feb 2013,"RatedInspiring, Courageous",15:42,https://www.ted.com/talks/edi_rama_take_back_your_city_with_paint
